lot_id,wafer_id,product_type,technology_node,process_date,etch_tool,litho_tool,deposition_tool,implant_tool,etch_rate,pressure,temperature,exposure_time,focus_offset,dose,deposition_rate,thickness_uniformity,implant_energy,tilt_angle,critical_dimension,oxide_thickness,resistivity,defect_count,defect_density,vth,leakage_current,resistance,yield
LOT_0018,W020,CPU,10nm,2023-01-18,ETCH_02,LITHO_04,DEP_03,IMP_01,3.631695001,147.5976976,70.2840498,1.470613102,0.018783996,1.00E+15,2.114431111,1.752719574,50.20479788,7.707420331,20.68870109,54.72038224,2.364192955,689,0.985751785,0.660848244,0.000432817,101.7236732,0.418926041
LOT_0018,W021,CPU,10nm,2023-01-18,ETCH_02,LITHO_04,DEP_03,IMP_01,3.651718049,158.3090324,68.74196387,1.505900798,0.015502142,9.99E+14,1.963993528,1.5734416,50.72733028,6.922409684,18.36052364,57.05608078,2.305256145,619,0.894471871,0.553142127,0.000567093,103.0580403,0.671070315
LOT_0018,W022,CPU,10nm,2023-01-18,ETCH_02,LITHO_04,DEP_03,IMP_01,3.650489546,157.9242129,71.20249389,1.465309779,0.025503428,1.01E+15,1.7445407,1.557920639,50.88106219,7.309541585,21.43673653,53.35975691,2.880776702,648,0.891712034,0.611705303,0.000561041,107.8447073,0.639126525
LOT_0018,W023,CPU,10nm,2023-01-18,ETCH_02,LITHO_04,DEP_03,IMP_01,3.53637931,162.787386,63.55256175,1.581431385,0.026924199,1.01E+15,1.900521759,1.513839904,48.78472742,7.257238035,20.32448566,49.58965808,2.62457357,599,0.870382052,0.61674158,0.000359318,107.8225332,0.45129757
LOT_0018,W024,CPU,10nm,2023-01-18,ETCH_02,LITHO_04,DEP_03,IMP_01,3.690348851,152.0046546,68.45858764,1.46449317,0.015426532,9.82E+14,1.946323215,1.564832008,48.84139674,6.742955598,23.34648366,58.1404936,2.856314015,610,0.89012927,0.647309494,0.000369932,107.134235,0.404319567
LOT_0018,W025,CPU,10nm,2023-01-18,ETCH_02,LITHO_04,DEP_03,IMP_01,3.478874938,153.1429251,64.16618811,1.509605713,0.026472035,1.00E+15,1.955823087,2.047137482,51.16167823,7.065119542,24.64542881,57.15771947,2.131299142,815,1.136804758,0.707582175,0.000360818,95.01959867,0.32175683
LOT_0027,W001,GPU,10nm,2023-01-27,ETCH_04,LITHO_02,DEP_02,IMP_03,3.587695298,154.0941352,64.32965264,1.563440383,0.013085198,9.93E+14,2.034089598,1.387226413,50.39977992,6.815598367,23.41891144,55.49514231,1.88969324,536,0.800155806,0.565383418,0.000366314,96.38921714,0.563884098
LOT_0027,W002,GPU,10nm,2023-01-27,ETCH_04,LITHO_02,DEP_02,IMP_03,3.739850846,152.0898468,67.98672712,1.500378833,0.035702606,9.79E+14,2.004021686,1.699865239,48.59699893,6.437490467,23.81363157,57.73807889,2.461404254,677,0.967783923,0.616801059,0.000248141,109.5327922,0.662691394
LOT_0027,W003,GPU,10nm,2023-01-27,ETCH_04,LITHO_02,DEP_02,IMP_03,3.61363544,156.1343526,67.60828585,1.469278824,0.027481886,9.93E+14,1.807164866,1.912707802,51.43158891,7.096835009,22.96341739,53.63596461,2.644484154,731,1.070094844,0.659601724,0.000222656,105.4588381,0.62692922
LOT_0027,W004,GPU,10nm,2023-01-27,ETCH_04,LITHO_02,DEP_02,IMP_03,3.546303114,145.8908644,66.2000732,1.480534719,0.027514032,9.89E+14,1.868640295,1.564803295,50.67992784,6.626669282,22.00875525,57.24930093,2.209367578,643,0.896158664,0.699188368,0.00049652,91.06781829,0.616719837
LOT_0027,W005,GPU,10nm,2023-01-27,ETCH_04,LITHO_02,DEP_02,IMP_03,3.537425644,150.1971699,64.16203818,1.409418008,0.030592058,9.95E+14,1.921048798,1.379988693,51.63995668,7.266813212,19.81815789,54.52368703,2.587412337,546,0.805290376,0.595064377,0.000245529,103.1085793,0.905375166
LOT_0027,W006,GPU,10nm,2023-01-27,ETCH_04,LITHO_02,DEP_02,IMP_03,3.509558364,153.5304349,67.70013065,1.496945824,0.027924734,9.92E+14,1.712571918,1.841227784,50.83434022,7.622051258,18.67402782,55.88238271,2.511979914,695,1.034576259,0.57472435,0.00036298,103.4746433,0.882646963
LOT_0027,W007,GPU,10nm,2023-01-27,ETCH_04,LITHO_02,DEP_02,IMP_03,3.609661637,149.3046733,68.46402197,1.47846142,0.020346755,9.98E+14,1.885153381,1.858800558,49.957732,6.375668288,23.17822388,53.37011961,2.469991642,741,1.039573656,0.554326902,0.00014989,98.56342398,0.67150537
LOT_0027,W008,GPU,10nm,2023-01-27,ETCH_04,LITHO_02,DEP_02,IMP_03,3.502980751,155.7203427,71.35474677,1.553954289,0.027234711,9.97E+14,2.050477433,1.847469196,48.47030756,6.396953027,17.71071994,51.9266063,2.531631768,758,1.037351953,0.609858354,0.000604822,98.15323264,0.672809623
LOT_0027,W009,GPU,10nm,2023-01-27,ETCH_04,LITHO_02,DEP_02,IMP_03,3.542442209,149.3744629,68.3863184,1.499556453,0.032668442,1.01E+15,2.016526438,1.804197831,47.98176589,7.046729246,22.58806676,52.83775972,2.882574104,733,1.018433137,0.668754355,0.000213854,112.6614889,0.448025779
LOT_0027,W010,GPU,10nm,2023-01-27,ETCH_04,LITHO_02,DEP_02,IMP_03,3.618522278,146.4871573,70.7350388,1.420167417,0.030701502,1.01E+15,1.982000499,1.484550086,48.94365653,7.524203316,23.55214121,57.88992998,2.039175497,587,0.857625794,0.542985439,0.000188229,98.22420982,0.971860743
LOT_0027,W011,GPU,10nm,2023-01-27,ETCH_04,LITHO_02,DEP_02,IMP_03,3.621105527,153.7053804,66.12585146,1.541620027,0.025858196,9.89E+14,2.034647188,1.818137242,50.78601729,7.262396288,20.68225181,51.79646255,2.478488096,741,1.021997719,0.649749063,0.000135395,94.04159954,0.649833934
LOT_0027,W012,GPU,10nm,2023-01-27,ETCH_04,LITHO_02,DEP_02,IMP_03,3.483217066,148.5076374,62.87541044,1.391332446,0.030633653,1.00E+15,1.805606643,1.716686264,50.08970726,7.003459724,21.46460972,52.15533581,2.309756966,683,0.973659958,0.597559699,0.000264204,93.23041379,0.872870212
LOT_0027,W013,GPU,10nm,2023-01-27,ETCH_04,LITHO_02,DEP_02,IMP_03,3.686274096,147.5112111,63.99615548,1.59631727,0.023710209,9.97E+14,1.745794606,1.875020691,49.65869549,6.920399144,23.51941433,54.55117542,3.203216134,777,1.04936545,0.680392681,0.000363587,103.8728941,0.405519273
LOT_0027,W014,GPU,10nm,2023-01-27,ETCH_04,LITHO_02,DEP_02,IMP_03,3.626557114,155.1725377,67.41391236,1.607603668,0.035929719,9.85E+14,2.121872491,1.519973409,50.32224088,7.518303207,21.53895814,52.12628091,2.856550304,612,0.877951564,0.674994808,0.000577198,100.6260651,0.606152523
LOT_0027,W015,GPU,10nm,2023-01-27,ETCH_04,LITHO_02,DEP_02,IMP_03,3.61908529,163.3347963,64.70411603,1.499015962,0.025134707,1.02E+15,1.904691627,1.74346586,50.52423018,7.232233735,23.72520521,55.16523562,3.00341668,736,0.984300283,0.755604545,0.000423966,100.1534895,0.69691748
LOT_0027,W016,GPU,10nm,2023-01-27,ETCH_04,LITHO_02,DEP_02,IMP_03,3.556095598,150.1765654,67.07618104,1.596043557,0.027239914,9.98E+14,1.97154577,1.56930747,51.14706865,7.125604724,19.99544305,51.22834058,2.666096659,630,0.898273692,0.644968247,0.000569028,106.3473714,0.689746594
LOT_0027,W017,GPU,10nm,2023-01-27,ETCH_04,LITHO_02,DEP_02,IMP_03,3.724670721,149.1038903,66.69825158,1.501967788,0.028319442,9.79E+14,1.931083638,1.374707218,50.35833407,6.074206583,23.22782307,53.63290386,2.203642578,572,0.80151333,0.656034074,0.000207559,109.7510212,0.616191551
LOT_0027,W018,GPU,10nm,2023-01-27,ETCH_04,LITHO_02,DEP_02,IMP_03,3.551638891,154.8363209,69.7705972,1.465302901,0.024764249,1.01E+15,2.167299993,1.617451996,49.17656591,7.029402173,21.67282081,53.47429422,2.646648567,635,0.921108122,0.661971802,0.000174841,80.608027,0.759484468
LOT_0027,W019,GPU,10nm,2023-01-27,ETCH_04,LITHO_02,DEP_02,IMP_03,3.587781604,154.9135638,65.67293748,1.457371371,0.030049546,1.00E+15,1.923356765,1.877875967,49.88612339,6.700175244,22.6461099,55.87456978,2.77023254,722,1.053962756,0.671464245,0.000423919,98.60851966,0.553294467
LOT_0027,W020,GPU,10nm,2023-01-27,ETCH_04,LITHO_02,DEP_02,IMP_03,3.704524325,155.7403901,69.31980931,1.594384329,0.020869662,9.93E+14,1.915093447,1.795103747,49.8353709,7.108588186,21.4937469,56.40547383,2.257129784,718,1.007986705,0.564620657,0.000847779,97.91440679,0.586000149
LOT_0027,W021,GPU,10nm,2023-01-27,ETCH_04,LITHO_02,DEP_02,IMP_03,3.553123939,155.0452257,67.80871138,1.556447837,0.025998731,9.89E+14,1.861066344,1.706844083,50.24527693,6.857063873,22.24227025,53.91969739,3.23227719,702,0.966421407,0.661887834,0.000311507,102.4565753,0.474754697
LOT_0027,W022,GPU,10nm,2023-01-27,ETCH_04,LITHO_02,DEP_02,IMP_03,3.538539574,143.2438071,65.33069881,1.571058955,0.019590738,1.01E+15,2.007934655,2.150572324,51.03835518,7.183848627,22.001286,57.13049878,2.874610382,840,1.185081531,0.647045829,0.000503258,105.3063613,0.616237708
LOT_0027,W023,GPU,10nm,2023-01-27,ETCH_04,LITHO_02,DEP_02,IMP_03,3.610410355,144.9792573,65.38706844,1.525860511,0.029219464,1.01E+15,1.907949894,1.382542697,51.05673043,7.449122286,21.75454949,57.61096513,3.528673143,544,0.805881081,0.568819351,0.000311068,103.5681924,0.912121859
LOT_0027,W024,GPU,10nm,2023-01-27,ETCH_04,LITHO_02,DEP_02,IMP_03,3.613552246,158.098502,66.90476245,1.514560956,0.030862709,9.98E+14,2.091845342,1.97200772,48.78275611,7.41826744,20.58609556,51.0798481,2.271938626,778,1.101435214,0.610246207,0.000168867,101.4926717,0.545557263
LOT_0027,W025,GPU,10nm,2023-01-27,ETCH_04,LITHO_02,DEP_02,IMP_03,3.557592833,152.9844894,64.6836921,1.478889966,0.025910245,1.01E+15,2.105511857,1.735645257,50.47951056,7.306313189,21.87566952,54.19813407,2.550044818,707,0.980777751,0.604814547,0.000473896,99.1265919,0.483329411
LOT_0032,W001,CPU,10nm,2023-02-01,ETCH_01,LITHO_01,DEP_02,IMP_01,3.528753721,152.961661,67.12499702,1.495068895,0.030190683,1.00E+15,1.918568111,1.582929738,49.74831051,7.52981911,22.43844402,56.56002283,2.503067642,651,0.90656021,0.63942123,0.0005098,100.5352641,0.633779686
LOT_0032,W002,CPU,10nm,2023-02-01,ETCH_01,LITHO_01,DEP_02,IMP_01,3.667368239,156.1150551,67.8713081,1.444895772,0.029837645,1.00E+15,1.892563716,1.534876509,50.35747019,7.240572945,22.43094486,53.48293665,2.421698953,572,0.882357077,0.658564964,0.000452213,92.72454236,0.772500572
LOT_0032,W003,CPU,10nm,2023-02-01,ETCH_01,LITHO_01,DEP_02,IMP_01,3.497525789,152.5299388,66.72234742,1.458553669,0.0339458,9.83E+14,2.013032873,1.982638337,50.18977761,7.314435627,22.88743708,58.88458286,2.824625259,822,1.108292068,0.646402789,0.000110456,106.3955439,0.485690572
LOT_0032,W004,CPU,10nm,2023-02-01,ETCH_01,LITHO_01,DEP_02,IMP_01,3.634029219,154.2024382,67.36644992,1.452053587,0.03137072,1.02E+15,1.784485093,1.38679236,49.99986831,7.849871371,22.84510654,53.17500832,2.766052798,543,0.80908154,0.502160878,0.000241016,98.59869539,0.775743124
LOT_0032,W005,CPU,10nm,2023-02-01,ETCH_01,LITHO_01,DEP_02,IMP_01,3.62771443,155.8940455,62.39165323,1.416890025,0.025016208,1.00E+15,1.932159802,1.890056399,50.1078997,6.46421053,21.66494449,54.9512114,1.883573592,761,1.057536304,0.577892108,0.00033165,90.77413715,0.625000463
LOT_0032,W006,CPU,10nm,2023-02-01,ETCH_01,LITHO_01,DEP_02,IMP_01,3.740822932,151.7685493,65.92318222,1.497375866,0.031181179,9.94E+14,2.174788421,1.770787178,49.53475457,6.803620524,19.74724461,55.09966052,2.735040432,681,1.000984178,0.673368121,0.000164718,92.0611427,0.564469515
LOT_0032,W007,CPU,10nm,2023-02-01,ETCH_01,LITHO_01,DEP_02,IMP_01,3.527767845,152.0581708,66.56903421,1.486698137,0.024680552,1.01E+15,2.004269567,1.88980014,50.33010801,6.827756618,19.63534121,50.99312278,2.244492153,734,1.057240346,0.592048805,0.000311312,99.76205488,0.479789067
LOT_0032,W008,CPU,10nm,2023-02-01,ETCH_01,LITHO_01,DEP_02,IMP_01,3.558468378,148.3299725,63.57396637,1.503473906,0.025156471,9.91E+14,1.765260391,1.571583289,51.81290722,6.881733374,20.17623403,51.62893122,2.964193295,624,0.89836988,0.600151303,0.000292683,94.47481738,0.78061858
LOT_0032,W009,CPU,10nm,2023-02-01,ETCH_01,LITHO_01,DEP_02,IMP_01,3.648699311,161.5266452,68.48981185,1.543964826,0.030322785,1.01E+15,1.940375795,1.520047174,51.71343801,6.611505083,22.97271899,58.65310557,2.625604039,622,0.875184979,0.606977827,0.000190937,97.33174897,0.742083556
LOT_0032,W010,CPU,10nm,2023-02-01,ETCH_01,LITHO_01,DEP_02,IMP_01,3.621420204,149.7573919,70.1032779,1.493986403,0.023389878,1.02E+15,1.92267706,1.830666234,48.66417315,7.154337647,22.69968396,54.75702614,2.50577769,762,1.027028056,0.629303216,0.000519617,97.76705236,0.621588702
LOT_0032,W011,CPU,10nm,2023-02-01,ETCH_01,LITHO_01,DEP_02,IMP_01,3.635651242,146.8719852,64.12842808,1.472289877,0.022931334,9.95E+14,1.992616183,1.598186283,50.2199621,8.272517762,24.2623524,54.38098213,2.581659778,598,0.910558808,0.566660196,0.000406699,95.85553099,0.427651982
LOT_0032,W012,CPU,10nm,2023-02-01,ETCH_01,LITHO_01,DEP_02,IMP_01,3.62806431,161.2733416,67.24064658,1.480645788,0.035696783,9.80E+14,1.845727841,1.774114292,49.70740525,7.46798658,23.64240108,59.59485507,2.626643108,750,1.004905537,0.679405583,0.000768517,103.3407205,0.631018784
LOT_0032,W013,CPU,10nm,2023-02-01,ETCH_01,LITHO_01,DEP_02,IMP_01,3.606753682,154.8825284,64.47206428,1.545836243,0.024740882,9.95E+14,1.977040549,1.316813601,50.20932685,7.249255402,20.68890928,53.54642074,2.859539552,555,0.770777241,0.640020635,5.83E-05,103.9415005,0.672809052
LOT_0032,W014,CPU,10nm,2023-02-01,ETCH_01,LITHO_01,DEP_02,IMP_01,3.594545543,151.6699165,63.99866029,1.475744499,0.030138845,1.00E+15,1.755537883,2.25481654,50.26617787,6.451036818,22.39105924,54.58946554,1.933442976,895,1.242477692,0.745359244,0.000654616,99.64457892,0.581833953
LOT_0032,W015,CPU,10nm,2023-02-01,ETCH_01,LITHO_01,DEP_02,IMP_01,3.607539575,155.3140323,66.74263668,1.569685778,0.019774514,1.01E+15,2.137498841,1.670006242,49.94311385,7.624327877,20.04768043,56.06991668,3.026737163,670,0.944890378,0.562811635,0.000425159,98.66400492,0.908001678
LOT_0032,W016,CPU,10nm,2023-02-01,ETCH_01,LITHO_01,DEP_02,IMP_01,3.620553978,148.382854,62.23667586,1.444407465,0.026048479,1.01E+15,1.899687194,1.576194856,49.10901456,7.679178583,23.59515358,56.51537425,2.057316176,650,0.901121668,0.682161227,0.000127613,96.05289627,0.534279302
LOT_0032,W017,CPU,10nm,2023-02-01,ETCH_01,LITHO_01,DEP_02,IMP_01,3.649047875,148.9911977,66.66479175,1.403297804,0.031001125,9.99E+14,1.80567966,1.718717399,48.55997744,6.099641256,19.51782257,53.864884,2.285119917,701,0.974859262,0.611878586,0.000279401,80.78658895,0.525479917
LOT_0032,W018,CPU,10nm,2023-02-01,ETCH_01,LITHO_01,DEP_02,IMP_01,3.619426303,140.5872801,70.64967672,1.51430079,0.023754883,1.02E+15,1.730438678,1.434165793,47.70054448,7.166173186,22.98910268,55.75250308,2.672130328,652,0.828960338,0.618167232,0.000175763,101.864431,0.485723232
LOT_0032,W019,CPU,10nm,2023-02-01,ETCH_01,LITHO_01,DEP_02,IMP_01,3.641887566,163.8488537,67.4282317,1.557122478,0.023084284,1.00E+15,1.789654758,1.413646202,48.3776015,6.822090582,23.31324232,54.22400879,1.779028063,579,0.818365243,0.637149788,0.000158628,93.56483519,0.664072338
LOT_0032,W020,CPU,10nm,2023-02-01,ETCH_01,LITHO_01,DEP_02,IMP_01,3.791416883,160.1979896,65.31635872,1.493632117,0.02922299,1.00E+15,1.912915191,1.47502102,49.28244136,7.617228489,22.64175679,53.06646268,2.694511833,633,0.852122005,0.737980289,0.000208584,104.9863755,0.650853169
LOT_0032,W021,CPU,10nm,2023-02-01,ETCH_01,LITHO_01,DEP_02,IMP_01,3.560368533,153.2425733,66.36853258,1.429509355,0.027802381,9.98E+14,1.728026136,1.893804458,49.28796251,7.298885325,21.98903023,58.50840289,2.688641845,750,1.060803419,0.618554039,0.000210049,107.8999445,0.455749523
LOT_0032,W022,CPU,10nm,2023-02-01,ETCH_01,LITHO_01,DEP_02,IMP_01,3.635846289,155.3967713,65.70868921,1.538934137,0.03032692,1.00E+15,1.819758528,1.583627137,47.5702447,7.013170644,22.28271849,56.26079754,2.615746446,656,0.906977029,0.543309067,0.000208014,102.0402185,0.605746945
LOT_0032,W023,CPU,10nm,2023-02-01,ETCH_01,LITHO_01,DEP_02,IMP_01,3.561131714,157.9334561,68.62549956,1.458447608,0.034777478,9.98E+14,1.970763176,1.977455925,50.8731556,6.667709092,19.58038277,53.88809355,2.428950562,771,1.106116702,0.595679128,0.000612322,103.2089866,0.486416627
LOT_0032,W024,CPU,10nm,2023-02-01,ETCH_01,LITHO_01,DEP_02,IMP_01,3.674532852,164.9019387,69.05135986,1.512155153,0.024898679,9.86E+14,1.942659596,1.577337382,50.7837314,6.877800082,22.83378769,54.28103963,2.437973679,604,0.90111803,0.611560387,0.000181262,104.8897613,0.727127667
LOT_0032,W025,CPU,10nm,2023-02-01,ETCH_01,LITHO_01,DEP_02,IMP_01,3.538556986,153.7984398,69.76859818,1.515226487,0.025114226,1.00E+15,1.886828503,1.589960999,50.9529815,6.840163446,21.57759429,56.75810432,2.803282632,659,0.907537613,0.514359622,0.000366741,104.4768407,0.599883264
LOT_0033,W001,FPGA,10nm,2023-02-02,ETCH_03,LITHO_04,DEP_01,IMP_03,3.732608945,149.8788878,68.98727859,1.456374436,0.026777461,9.96E+14,1.956382734,1.879494587,48.95032588,7.078449371,20.72607856,58.4274069,1.779415917,726,1.053136024,0.470377205,0.000185614,97.63431018,0.699503131
LOT_0033,W002,FPGA,10nm,2023-02-02,ETCH_03,LITHO_04,DEP_01,IMP_03,3.662422691,149.1246964,67.95452059,1.488775892,0.034940247,1.00E+15,1.903859375,1.880809532,49.02484405,6.813494174,23.16821615,51.43490168,2.177946686,775,1.057874889,0.696470616,0.000451752,97.54581335,0.653884168
LOT_0033,W003,FPGA,10nm,2023-02-02,ETCH_03,LITHO_04,DEP_01,IMP_03,3.650281032,149.6999876,67.23572667,1.549338081,0.027792621,9.96E+14,1.943707067,1.700212521,51.3888001,7.754773431,22.65119047,54.9603352,2.233659586,721,0.964002571,0.61849915,0.000281924,91.02528153,0.642453536
LOT_0033,W004,FPGA,10nm,2023-02-02,ETCH_03,LITHO_04,DEP_01,IMP_03,3.642590766,151.3972544,65.25828541,1.488495762,0.04048772,9.89E+14,1.805586184,1.668739322,48.56127025,6.35524164,22.40549812,56.11677975,2.523279541,654,0.954613521,0.638008368,0.000171989,94.79655493,0.624382148
LOT_0033,W005,FPGA,10nm,2023-02-02,ETCH_03,LITHO_04,DEP_01,IMP_03,3.474684411,157.1143074,66.79227314,1.489117244,0.028427498,1.00E+15,1.794728076,2.055222975,48.52376952,7.321060502,20.86052236,52.44066389,2.805152264,750,1.141825236,0.57324471,0.000328925,106.2083994,0.419877404
LOT_0033,W006,FPGA,10nm,2023-02-02,ETCH_03,LITHO_04,DEP_01,IMP_03,3.662779299,156.0307942,70.37927057,1.578430105,0.027604465,9.83E+14,2.059786808,2.073340744,50.4673027,6.696839707,20.35966197,59.53089073,2.042326022,779,1.150472604,0.70882631,0.000742375,100.8361764,0.48777126
LOT_0033,W007,FPGA,10nm,2023-02-02,ETCH_03,LITHO_04,DEP_01,IMP_03,3.635974549,148.1078164,66.56553033,1.568539592,0.030354325,9.91E+14,1.943793493,1.631038213,50.0510763,6.665783485,28.71862638,57.54656128,2.758329397,675,0.930696269,0.735226671,0.000748232,113.0221453,0.445761732
LOT_0033,W008,FPGA,10nm,2023-02-02,ETCH_03,LITHO_04,DEP_01,IMP_03,3.541672857,153.3335122,66.77870624,1.543058312,0.02278115,1.00E+15,1.973131606,1.908650421,49.92860936,7.642846635,22.87288028,59.38795251,1.977190989,750,1.065715785,0.680636166,0.000761237,91.9541256,0.681090772
LOT_0033,W009,FPGA,10nm,2023-02-02,ETCH_03,LITHO_04,DEP_01,IMP_03,3.665041413,156.6184237,64.97495611,1.520568014,0.027801919,9.99E+14,1.965740985,1.515120045,49.71870635,6.742865514,23.34974424,53.1990291,2.33337988,637,0.871460982,0.596021335,0.000326508,107.3118389,0.81554957
LOT_0033,W010,FPGA,10nm,2023-02-02,ETCH_03,LITHO_04,DEP_01,IMP_03,3.654014526,157.5793575,67.74082854,1.49819282,0.022188826,9.86E+14,1.945049603,1.723844981,48.64077522,7.317456461,23.31096171,51.16520161,2.545618798,711,0.973016904,0.649805693,0.000267513,89.95450117,0.668164778
LOT_0033,W011,FPGA,10nm,2023-02-02,ETCH_03,LITHO_04,DEP_01,IMP_03,3.755007345,153.2515953,65.46468714,1.484836961,0.025159751,1.00E+15,1.890092571,1.862321018,48.40980868,6.706692132,21.02737779,55.33171155,2.334864438,749,1.043740385,0.673739231,0.00028587,93.70200598,0.633801329
LOT_0033,W012,FPGA,10nm,2023-02-02,ETCH_03,LITHO_04,DEP_01,IMP_03,3.666562394,152.5926841,62.50081592,1.546355148,0.026464497,1.01E+15,2.037395811,1.644488595,49.36338238,6.766226726,23.97586891,53.27200843,2.931463233,693,0.935476546,0.618019497,0.000380777,108.8039367,0.53452764
LOT_0033,W013,FPGA,10nm,2023-02-02,ETCH_03,LITHO_04,DEP_01,IMP_03,3.680758306,154.093981,65.68893466,1.558976913,0.032586377,9.93E+14,1.819246866,1.926820114,50.91181359,6.29150493,22.87205959,51.06663263,2.545604733,790,1.079703246,0.617048726,0.000684408,95.91831642,0.49142229
LOT_0033,W014,FPGA,10nm,2023-02-02,ETCH_03,LITHO_04,DEP_01,IMP_03,3.73999928,150.7020425,67.75454031,1.505022225,0.033058179,1.00E+15,1.872866654,1.773546079,51.11288425,6.538421129,21.21680287,49.67525138,2.218978793,737,1.003302129,0.52798229,0.000210965,90.00924181,0.59693059
LOT_0033,W015,FPGA,10nm,2023-02-02,ETCH_03,LITHO_04,DEP_01,IMP_03,3.681961119,153.0853835,64.91265377,1.531847627,0.032322438,9.97E+14,1.840866799,1.854078548,51.19036142,7.327344247,22.84780033,57.19826823,2.51179276,723,1.043200493,0.649940726,0.000907909,98.7969636,0.581927452
LOT_0033,W016,FPGA,10nm,2023-02-02,ETCH_03,LITHO_04,DEP_01,IMP_03,3.724382995,154.548767,66.47881306,1.457427421,0.03704749,9.91E+14,1.722303114,1.660538556,50.93905192,6.522507323,21.77943316,56.17326948,2.281518302,670,0.948793023,0.632209703,0.000267134,100.3535615,0.475807609
LOT_0033,W017,FPGA,10nm,2023-02-02,ETCH_03,LITHO_04,DEP_01,IMP_03,3.686833706,151.5561148,70.74748751,1.57331559,0.033165333,1.01E+15,1.802778113,2.011135505,49.4369338,7.237301962,22.07757683,53.24291797,2.471726847,830,1.122150419,0.58870403,0.000375554,99.06284311,0.529309395
LOT_0033,W018,FPGA,10nm,2023-02-02,ETCH_03,LITHO_04,DEP_01,IMP_03,3.713014269,147.5048218,65.70289148,1.534215129,0.03081017,9.89E+14,1.984465422,1.702065109,51.22997746,6.405104677,21.79274778,55.00818977,2.242483566,676,0.966437639,0.600765969,0.000119128,88.71227353,0.574633211
LOT_0033,W019,FPGA,10nm,2023-02-02,ETCH_03,LITHO_04,DEP_01,IMP_03,3.747282233,155.2507386,69.24796536,1.472475587,0.021158682,1.01E+15,1.775902274,1.482341514,48.68159862,7.069726233,23.17369903,56.67268814,2.373719931,568,0.851750098,0.636436215,0.000426909,95.49047823,0.783450812
LOT_0033,W020,FPGA,10nm,2023-02-02,ETCH_03,LITHO_04,DEP_01,IMP_03,3.762501572,150.8579547,70.76317675,1.539679206,0.029303098,1.01E+15,1.932903798,1.475900543,49.57347755,7.753783727,25.54195153,55.06391955,2.684873143,589,0.85260182,0.610100669,0.000303601,108.2032326,0.370626831
LOT_0033,W021,FPGA,10nm,2023-02-02,ETCH_03,LITHO_04,DEP_01,IMP_03,3.665301979,157.9244434,66.21911846,1.500962965,0.029116625,1.02E+15,1.990467594,1.73806903,51.53362285,7.423426872,21.2259602,53.47042796,2.256285594,678,0.983592827,0.644460767,0.000189075,100.9158005,0.683416318
LOT_0033,W022,FPGA,10nm,2023-02-02,ETCH_03,LITHO_04,DEP_01,IMP_03,3.661377567,154.3804163,67.87400993,1.553131584,0.037471683,1.01E+15,1.905482683,1.316538219,50.85123337,5.664142878,21.49118032,52.75726175,2.397465888,583,0.777004951,0.56561582,0.00018358,92.91607008,0.57720706
LOT_0033,W023,FPGA,10nm,2023-02-02,ETCH_03,LITHO_04,DEP_01,IMP_03,3.767422157,152.6474735,70.94191511,1.571581799,0.027103473,1.01E+15,1.864744584,1.990665553,49.50980909,7.604219995,20.83896152,53.30987228,2.71379861,877,1.108884513,0.626870444,0.000295967,99.53202,0.539362288
LOT_0033,W024,FPGA,10nm,2023-02-02,ETCH_03,LITHO_04,DEP_01,IMP_03,3.654358436,151.2531856,63.95396756,1.462892679,0.02990175,9.95E+14,1.818513409,1.944114741,51.3432289,6.717500488,20.92002739,53.60402391,2.842794696,761,1.087008246,0.699361504,0.000157243,102.5867863,0.606556671
LOT_0033,W025,FPGA,10nm,2023-02-02,ETCH_03,LITHO_04,DEP_01,IMP_03,3.689291722,151.4664791,67.02203751,1.508034643,0.029966607,9.96E+14,1.918708656,1.458366158,48.64217679,7.914312631,20.72261225,54.47944323,2.339096192,606,0.844166383,0.661681625,0.000308533,94.11302872,0.410443135
LOT_0035,W001,ASIC,10nm,2023-02-04,ETCH_01,LITHO_01,DEP_03,IMP_02,3.638223982,153.4222642,69.23632207,1.548068018,0.036919682,1.00E+15,1.970511918,1.860316009,49.1143476,7.525560874,20.75626162,56.10640607,2.761406103,737,1.048617846,0.62747282,0.000248311,98.77149807,0.611068795
LOT_0035,W002,ASIC,10nm,2023-02-04,ETCH_01,LITHO_01,DEP_03,IMP_02,3.629196432,156.7309301,68.81611645,1.531703833,0.024025979,9.95E+14,1.845513975,1.736781113,47.79124661,6.764826146,22.67591175,53.68750918,2.013519573,651,0.980403546,0.636991656,0.000336999,85.58024777,0.730575548
LOT_0035,W003,ASIC,10nm,2023-02-04,ETCH_01,LITHO_01,DEP_03,IMP_02,3.615299057,148.9428628,70.25369965,1.458101039,0.030257964,1.00E+15,1.883627929,1.831521948,48.62974341,7.595364324,24.64225284,54.67496507,2.512504362,732,1.030889956,0.618647296,0.000261857,104.7452735,0.341233659
LOT_0035,W004,ASIC,10nm,2023-02-04,ETCH_01,LITHO_01,DEP_03,IMP_02,3.55911703,151.1186349,68.71178692,1.510610956,0.030794143,1.01E+15,1.858765109,1.520672498,48.77740265,6.737855544,20.62737551,51.9762279,2.045878725,612,0.87573332,0.496026715,0.000331172,96.26827444,0.888148476
